l,m,alm
0,0,(-0.15465103846303788+0j)
1,-1,(0.10203023794667407+0.7136539902359252j)
1,0,(1.2651728921567411+0j)
1,1,(-0.10203023794667407+0.7136539902359252j)
2,-2,(0.9512309327902305-0.15906400485002775j)
2,-1,(-0.03857402595753559-1.7419701933210017j)
2,0,(-0.25368993171262233+0j)
2,1,(0.03857402595753565-1.7419701933210017j)
2,2,(0.9512309327902307+0.15906400485002792j)
3,-3,(0.2234688128216986-2.143745933369029j)
3,-2,(-1.0291898679389815+1.6331799438278727j)
3,-1,(0.7104335877951024-0.8061525679469834j)
3,0,(-3.7146763097285467+0j)
3,1,(-0.7104335877951022-0.8061525679469834j)
3,2,(-1.0291898679389813-1.6331799438278725j)
3,3,(-0.2234688128216987-2.143745933369029j)
4,-4,(-0.2794288301278504+1.174830373519888j)
4,-3,(0.7244284078133937-2.48553210416964j)
4,-2,(-1.3798742345024684+0.988232196488451j)
4,-1,(2.056278815201753+1.2294951521031257j)
4,0,(-0.2908269024101193+0j)
4,1,(-2.056278815201752+1.2294951521031257j)
4,2,(-1.3798742345024684-0.9882321964884507j)
4,3,(-0.7244284078133937-2.48553210416964j)
4,4,(-0.2794288301278503-1.1748303735198882j)
5,-5,(0.7866186233082633+0.6215451611848098j)
5,-4,(0.16468139025836184+2.368470093957114j)
5,-3,(-0.5016523357496329-1.084710005465341j)
5,-2,(-1.5357030121409165+0.5806530635653512j)
5,-1,(1.2557941128239338-0.09474657273418154j)
5,0,(3.0476551126674427+0j)
5,1,(-1.2557941128239338-0.09474657273418154j)
5,2,(-1.5357030121409176-0.5806530635653512j)
5,3,(0.5016523357496326-1.084710005465341j)
5,4,(0.16468139025836162-2.3684700939571144j)
5,5,(-0.786618623308263+0.6215451611848097j)
6,-6,(-0.4578697617736153+3.270614424196696j)
6,-5,(1.079063820930143+0.28828253764576484j)
6,-4,(1.0266563621627245+1.3228147770159144j)
6,-3,(0.11354157692143552-0.7694808832861103j)
6,-2,(-2.281288649618568+0.38682075810913924j)
6,-1,(-0.9087441211936893+0.12223916309832525j)
6,0,(2.31522955554652+0j)
6,1,(0.9087441211936893+0.12223916309832533j)
6,2,(-2.281288649618568-0.3868207581091394j)
6,3,(-0.11354157692143552-0.7694808832861103j)
6,4,(1.0266563621627245-1.3228147770159144j)
6,5,(-1.079063820930143+0.2882825376457648j)
6,6,(-0.4578697617736151-3.270614424196696j)
7,-7,(-0.9293711439430006-1.4645759983120898j)
7,-6,(0.26220378992965115+1.2294113308825865j)
7,-5,(-0.8658126436969438+0.6154264175873995j)
7,-4,(-0.6354847536379306+2.27100894268267j)
7,-3,(-0.04690780173058892+1.2233978435554196j)
7,-2,(0.2256242988114366-0.009080447381684165j)
7,-1,(-1.4094979790760767+0.8880591022076932j)
7,0,(-0.5697585000334309+0j)
7,1,(1.4094979790760769+0.8880591022076935j)
7,2,(0.2256242988114367+0.009080447381684165j)
7,3,(0.04690780173058884+1.2233978435554196j)
7,4,(-0.6354847536379307-2.27100894268267j)
7,5,(0.8658126436969438+0.6154264175873995j)
7,6,(0.2622037899296511-1.2294113308825865j)
7,7,(0.9293711439430002-1.4645759983120898j)
8,-8,(1.8539055559565534-3.6966753371438323j)
8,-7,(-3.3658714284582687+0.7456096603276986j)
8,-6,(-0.3366050054689339+0.02552549372502329j)
8,-5,(-0.5157175600578727-1.9003628886809416j)
8,-4,(-0.9616600261631874-0.12191847733748688j)
8,-3,(-1.6679062602561576+1.6130686309774693j)
8,-2,(2.3729511076378675+0.8351475649564261j)
8,-1,(-0.9364000744649786-0.4769940108229907j)
8,0,(-1.195732582642945+0j)
8,1,(0.9364000744649786-0.47699401082299087j)
8,2,(2.3729511076378675-0.8351475649564261j)
8,3,(1.6679062602561576+1.6130686309774698j)
8,4,(-0.9616600261631872+0.12191847733748688j)
8,5,(0.5157175600578728-1.9003628886809416j)
8,6,(-0.33660500546893385-0.025525493725023374j)
8,7,(3.3658714284582683+0.7456096603276985j)
8,8,(1.8539055559565534+3.6966753371438315j)
9,-9,(-3.6894847440037566+3.177591768002993j)
9,-8,(-0.8612524148597152+1.2069514143901034j)
9,-7,(-0.8571034658981679+1.3344574617984903j)
9,-6,(-0.2783016636157316-0.3634980252130379j)
9,-5,(0.9131753092052416-1.6357197612300152j)
9,-4,(1.4157386997803192-2.3317594254470557j)
9,-3,(-0.48471998005953393-0.07691947825760807j)
9,-2,(1.5675109091077275+0.7027993915860623j)
9,-1,(-1.4107311826832059-1.0287917534119166j)
9,0,(-0.5068576160650904+0j)
9,1,(1.410731182683206-1.0287917534119166j)
9,2,(1.5675109091077275-0.7027993915860624j)
9,3,(0.4847199800595341-0.07691947825760816j)
9,4,(1.4157386997803192+2.331759425447056j)
9,5,(-0.9131753092052416-1.6357197612300147j)
9,6,(-0.2783016636157318+0.36349802521303776j)
9,7,(0.8571034658981679+1.3344574617984901j)
9,8,(-0.8612524148597154-1.2069514143901034j)
9,9,(3.689484744003757+3.177591768002993j)
10,-10,(4.206071204786845+0.6116633284719957j)
10,-9,(6.119387614746129-2.197414385270118j)
10,-8,(-1.677162270750405-2.9321322596795434j)
10,-7,(-1.070361926934538+1.5624781094462963j)
10,-6,(-2.7618831843892115-2.252992275983347j)
10,-5,(-0.3924641993815512+1.6160659020843549j)
10,-4,(-0.004154806207763116-1.5920824477463804j)
10,-3,(-0.3390205899841474+0.6051534316858137j)
10,-2,(1.497262983057509-0.3532379353781586j)
10,-1,(-3.685003131727278e-05-0.13345384330765844j)
10,0,(-0.6089534726635152+0j)
10,1,(3.685003131710696e-05-0.1334538433076585j)
10,2,(1.497262983057509+0.3532379353781586j)
10,3,(0.3390205899841474+0.6051534316858136j)
10,4,(-0.004154806207763116+1.5920824477463804j)
10,5,(0.3924641993815514+1.6160659020843549j)
10,6,(-2.7618831843892124+2.252992275983348j)
10,7,(1.0703619269345377+1.5624781094462963j)
10,8,(-1.677162270750405+2.932132259679543j)
10,9,(-6.119387614746129-2.197414385270118j)
10,10,(4.206071204786843-0.6116633284719956j)
11,-11,(-2.754807177058234-1.0563878130894526j)
11,-10,(-7.248420427685879+3.1029234698825796j)
11,-9,(-1.2943526908582996+1.5565739218404968j)
11,-8,(-0.19743773544640306-1.2988131856393206j)
11,-7,(0.5233051806094946+2.042733164812375j)
11,-6,(-1.131657173638192-2.2926470836463317j)
11,-5,(-0.8278523618951712+1.9038076610083425j)
11,-4,(-0.07502394552849692+0.25291919838744303j)
11,-3,(-0.6319230422623735+1.2003337347849437j)
11,-2,(-0.0877154386164085-0.4035682933221366j)
11,-1,(2.14449715209201+1.1361626492273018j)
11,0,(1.7080441151592793+0j)
11,1,(-2.14449715209201+1.1361626492273016j)
11,2,(-0.08771543861640875+0.4035682933221365j)
11,3,(0.6319230422623735+1.2003337347849439j)
11,4,(-0.07502394552849684-0.2529191983874432j)
11,5,(0.8278523618951712+1.903807661008343j)
11,6,(-1.131657173638192+2.2926470836463317j)
11,7,(-0.5233051806094944+2.0427331648123745j)
11,8,(-0.19743773544640306+1.2988131856393206j)
11,9,(1.2943526908582996+1.5565739218404968j)
11,10,(-7.248420427685879-3.1029234698825796j)
11,11,(2.754807177058234-1.0563878130894526j)
12,-12,(0.39408943473837993-0.2733624930997862j)
12,-11,(-0.05183639329694079-0.04835742593689653j)
12,-10,(1.9055382320598493+2.6746778344112063j)
12,-9,(-2.1476620118249468+1.0294173797578368j)
12,-8,(-1.3276892564390486-0.0036322429802439896j)
12,-7,(1.398325028813486+1.0254064611287403j)
12,-6,(1.7250282662741008+0.1945151345914277j)
12,-5,(0.6360660893505742-0.43610016854537587j)
12,-4,(0.7056709343828218+0.5484947532737923j)
12,-3,(1.2212767006227336-0.4656048044665244j)
12,-2,(-2.3138826618387043-1.0385750664845892j)
12,-1,(1.4339338463128595+0.9174419216001422j)
12,0,(1.9200193835887438+0j)
12,1,(-1.4339338463128593+0.9174419216001422j)
12,2,(-2.3138826618387043+1.0385750664845892j)
12,3,(-1.2212767006227332-0.4656048044665244j)
12,4,(0.7056709343828218-0.5484947532737924j)
12,5,(-0.6360660893505741-0.4361001685453757j)
12,6,(1.7250282662741003-0.19451513459142752j)
12,7,(-1.3983250288134863+1.0254064611287406j)
12,8,(-1.3276892564390486+0.0036322429802439896j)
12,9,(2.1476620118249468+1.0294173797578368j)
12,10,(1.905538232059849-2.6746778344112063j)
12,11,(0.05183639329694079-0.04835742593689653j)
12,12,(0.39408943473837965+0.2733624930997863j)
13,-13,(0.8421589859803782+1.949741718077537j)
13,-12,(2.239029414834645-0.00275995125525217j)
13,-11,(-3.548758224449483-1.8182051444098852j)
13,-10,(3.3635947971514026+0.13707382010202296j)
13,-9,(0.6625929168503872-0.7952886282996364j)
13,-8,(-0.9630878602811013-1.8761830330338707j)
13,-7,(0.12401328291675578-0.6035191641548778j)
13,-6,(0.45359275181160075+1.0388163820724456j)
13,-5,(-0.22484362577215777-0.2636177631967348j)
13,-4,(-0.8011166316896428+0.2622687305982275j)
13,-3,(1.503471203178895-1.3616661733148536j)
13,-2,(-1.8942176585798494-1.2675267034671864j)
13,-1,(-0.31576061101481295+0.0016513885434856338j)
13,0,(-0.12475968775132501+0j)
13,1,(0.31576061101481306+0.0016513885434855716j)
13,2,(-1.8942176585798494+1.2675267034671864j)
13,3,(-1.503471203178895-1.3616661733148536j)
13,4,(-0.8011166316896428-0.2622687305982275j)
13,5,(0.22484362577215783-0.2636177631967349j)
13,6,(0.4535927518116009-1.0388163820724456j)
13,7,(-0.12401328291675578-0.6035191641548778j)
13,8,(-0.9630878602811014+1.876183033033871j)
13,9,(-0.6625929168503873-0.7952886282996364j)
13,10,(3.3635947971514026-0.13707382010202304j)
13,11,(3.548758224449483-1.8182051444098848j)
13,12,(2.239029414834645+0.002759951255252087j)
13,13,(-0.8421589859803779+1.9497417180775363j)
14,-14,(-2.7919517023868266+0.6774601344465468j)
14,-13,(-0.5884360705904589+0.206860327196875j)
14,-12,(0.1280723072989676-1.0542516931617203j)
14,-11,(-2.9364368545435866+0.9421690347202999j)
14,-10,(-0.7852361116146676-1.6388651873377256j)
14,-9,(-0.6779659653184852+0.48532427437682435j)
14,-8,(1.1243857011744187-2.0449667769478506j)
14,-7,(0.24152539984430793+0.5165456464800099j)
14,-6,(0.9796591751773341+0.6474274177901442j)
14,-5,(-1.0819113194392203+0.1833013425851284j)
14,-4,(-0.8900780756686841+1.6038501006271861j)
14,-3,(0.5498601186600924-0.10505858846770819j)
14,-2,(0.5334974931334642-0.13133712946772952j)
14,-1,(-0.9547015996426595-0.576108081416671j)
14,0,(-1.028740037715967+0j)
14,1,(0.9547015996426598-0.576108081416671j)
14,2,(0.5334974931334642+0.1313371294677295j)
14,3,(-0.5498601186600925-0.1050585884677081j)
14,4,(-0.8900780756686844-1.6038501006271868j)
14,5,(1.0819113194392203+0.1833013425851284j)
14,6,(0.9796591751773346-0.6474274177901445j)
14,7,(-0.2415253998443081+0.5165456464800099j)
14,8,(1.1243857011744192+2.0449667769478506j)
14,9,(0.6779659653184854+0.48532427437682435j)
14,10,(-0.7852361116146679+1.6388651873377256j)
14,11,(2.936436854543587+0.9421690347202999j)
14,12,(0.12807230729896743+1.0542516931617203j)
14,13,(0.5884360705904589+0.20686032719687483j)
14,14,(-2.791951702386826-0.6774601344465468j)
