l,m,alm
0,0,(1.2567856396176669+0j)
1,-1,(2.0274594377188166-0.9116133088266734j)
1,0,(-0.7730842086803534+0j)
1,1,(-2.0274594377188166-0.9116133088266734j)
2,-2,(-1.5914988736497708-1.1996858828129222j)
2,-1,(0.3411368663795531+1.2522477194438668j)
2,0,(-1.9659083521996301+0j)
2,1,(-0.3411368663795531+1.2522477194438668j)
2,2,(-1.591498873649771+1.1996858828129222j)
3,-3,(-2.7880889485919416-5.6567885682349655j)
3,-2,(-0.2729565077943329+0.3864171381986733j)
3,-1,(0.19816008652925546-0.5237814382876208j)
3,0,(-2.642619257283248+0j)
3,1,(-0.19816008652925546-0.5237814382876208j)
3,2,(-0.2729565077943327-0.38641713819867335j)
3,3,(2.7880889485919407-5.656788568234965j)
4,-4,(-3.365844038047605+2.390433746072497j)
4,-3,(3.111168198883654+0.12481538661072865j)
4,-2,(-0.9421142150382257+0.7068151758606159j)
4,-1,(0.25937976288058945-0.9840736567729137j)
4,0,(-0.3087554624296165+0j)
4,1,(-0.2593797628805893-0.9840736567729139j)
4,2,(-0.9421142150382257-0.7068151758606158j)
4,3,(-3.111168198883654+0.12481538661072833j)
4,4,(-3.365844038047605-2.390433746072497j)
5,-5,(-3.243867906615369+0.1872254642377646j)
5,-4,(0.2709022849245585+1.3825433021364943j)
5,-3,(0.6808036228467627+1.6661596572586743j)
5,-2,(-1.5516404922699418+0.29702687900387276j)
5,-1,(-1.6769895497622538+1.4069118463078687j)
5,0,(1.0469721570492048+0j)
5,1,(1.6769895497622533+1.4069118463078685j)
5,2,(-1.5516404922699425-0.29702687900387287j)
5,3,(-0.6808036228467628+1.6661596572586739j)
5,4,(0.2709022849245585-1.3825433021364943j)
5,5,(3.243867906615369+0.18722546423776465j)
6,-6,(-0.09505069003229358-1.101302736797956j)
6,-5,(6.078509257838543+0.3194809056567464j)
6,-4,(-0.8193016127723804+2.108009607486867j)
6,-3,(-1.060714634987061-1.5214192996964395j)
6,-2,(0.6549395857316594+0.3150750999511214j)
6,-1,(-1.5286187806547777+0.5919920489064381j)
6,0,(-0.19389068921056946+0j)
6,1,(1.528618780654778+0.5919920489064381j)
6,2,(0.6549395857316594-0.31507509995112126j)
6,3,(1.060714634987061-1.5214192996964397j)
6,4,(-0.8193016127723804-2.1080096074868666j)
6,5,(-6.078509257838543+0.3194809056567466j)
6,6,(-0.09505069003229358+1.1013027367979562j)
7,-7,(-0.015240096745479772+1.7418402964463031j)
7,-6,(-3.7718776301440338+3.4057142976914068j)
7,-5,(-1.1925979158796778+0.6227380583218434j)
7,-4,(1.8591856312508093-1.106851820909211j)
7,-3,(0.591752274917558+1.5177526771004186j)
7,-2,(2.190654896004258+0.8774202341196916j)
7,-1,(1.2268011123888334-0.836446077244055j)
7,0,(-0.485394181995636+0j)
7,1,(-1.2268011123888338-0.836446077244055j)
7,2,(2.190654896004258-0.8774202341196916j)
7,3,(-0.591752274917558+1.5177526771004186j)
7,4,(1.8591856312508095+1.1068518209092113j)
7,5,(1.1925979158796773+0.6227380583218433j)
7,6,(-3.771877630144034-3.4057142976914054j)
7,7,(0.015240096745479936+1.7418402964463031j)
8,-8,(-2.3447810788370487-4.979970345207935j)
8,-7,(-0.49616586782160543-3.729578038215235j)
8,-6,(-0.2816233001415987+0.07965955312358194j)
8,-5,(-1.7431826562398063-0.8539401558450851j)
8,-4,(-0.18649095187711928-2.5705183171942436j)
8,-3,(-0.7048634837275345+0.3533890876590628j)
8,-2,(0.441905833181949+0.8423938658134524j)
8,-1,(1.1231951652485392+1.030198629777341j)
8,0,(-0.35652574816941+0j)
