l,m,alm
0,0,(0.9398753707354793+0j)
1,-1,(1.4690083671652125-0.7040290913353974j)
1,0,(-0.8324974989160753+0j)
1,1,(-1.4690083671652125-0.7040290913353974j)
2,-2,(-1.9173954101479387+1.010659521640797j)
2,-1,(-0.977456100096005-0.4769276072842694j)
2,0,(-0.9039486078352531+0j)
2,1,(0.9774561000960054-0.47692760728426925j)
2,2,(-1.917395410147939-1.0106595216407972j)
3,-3,(3.4291969414095362-2.7999292189695604j)
3,-2,(1.7488975696771494+1.2288098397527978j)
3,-1,(0.3932776650519493-0.44783448674511633j)
3,0,(-1.4051182939056843+0j)
3,1,(-0.39327766505194944-0.4478344867451163j)
3,2,(1.7488975696771494-1.2288098397527978j)
3,3,(-3.4291969414095362-2.7999292189695604j)
4,-4,(-1.451078672704625+1.231378155543171j)
4,-3,(1.6946126585299144+0.638792268031498j)
4,-2,(-0.8526870303963768+1.2629615151748756j)
4,-1,(1.0474886070880691+0.4227920226155295j)
4,0,(-0.6590280415376057+0j)
4,1,(-1.0474886070880691+0.4227920226155296j)
4,2,(-0.8526870303963768-1.2629615151748756j)
4,3,(-1.6946126585299144+0.638792268031498j)
4,4,(-1.451078672704625-1.231378155543171j)
5,-5,(1.076770718322984-1.1390194675885545j)
5,-4,(-3.2007288762289807-0.5841032346174714j)
5,-3,(0.07831103303228318-0.9019680307646379j)
5,-2,(-0.32304415612176374-0.6053281755093441j)
5,-1,(-0.26043470032209065+0.29833655839725287j)
5,0,(-0.3629234802275827+0j)
5,1,(0.2604347003220907+0.29833655839725304j)
5,2,(-0.32304415612176374+0.6053281755093441j)
5,3,(-0.07831103303228343-0.9019680307646379j)
5,4,(-3.2007288762289807+0.5841032346174714j)
5,5,(-1.0767707183229838-1.1390194675885543j)
6,-6,(1.576385048057312+0.983747969777154j)
6,-5,(0.012244808507318837-0.9230182460777244j)
6,-4,(-1.227008418789651+3.6487174434036076j)
6,-3,(-0.933986226534603+0.5179670982400332j)
6,-2,(2.0419581803363154-0.35975445784863086j)
6,-1,(-0.1306518752083542-0.12811491621901477j)
6,0,(0.1625046043431008+0j)
6,1,(0.13065187520835414-0.1281149162190148j)
6,2,(2.0419581803363154+0.3597544578486308j)
6,3,(0.9339862265346026+0.5179670982400333j)
6,4,(-1.227008418789651-3.6487174434036076j)
6,5,(-0.012244808507319169-0.9230182460777244j)
6,6,(1.5763850480573116-0.9837479697771536j)
7,-7,(0.92986053736171+0.6065783383007671j)
7,-6,(-0.41878039245191134-1.0812931000069699j)
7,-5,(-1.6521016556551915-2.7440643284437325j)
7,-4,(0.17244319895398372+0.4624529526465972j)
7,-3,(-1.634621618623859+1.1686467232261728j)
7,-2,(-0.5917101081749864+0.0637549209107676j)
7,-1,(-0.696588551190124+0.39696465315149443j)
7,0,(-0.907202944647065+0j)
7,1,(0.6965885511901241+0.3969646531514945j)
7,2,(-0.5917101081749866-0.06375492091076758j)
7,3,(1.634621618623859+1.1686467232261728j)
7,4,(0.17244319895398372-0.46245295264659725j)
7,5,(1.6521016556551908-2.744064328443732j)
7,6,(-0.418780392451911+1.0812931000069697j)
7,7,(-0.92986053736171+0.6065783383007671j)
8,-8,(-0.2974427716640483-0.3431526996991153j)
8,-7,(3.142448233606072+2.653753006764273j)
8,-6,(1.6626712989937809+0.22769541356861037j)
8,-5,(1.7363060691810932+0.24487815381569697j)
8,-4,(1.611012223944342-1.6922784761793925j)
8,-3,(0.8160053524679319-1.0937062223201566j)
8,-2,(-0.6980646224873926-0.1821948242813016j)
8,-1,(-0.7307994820419961-0.9874131034594896j)
8,0,(-1.0687650987320245+0j)
8,1,(0.7307994820419963-0.9874131034594898j)
8,2,(-0.6980646224873926+0.18219482428130143j)
8,3,(-0.8160053524679319-1.0937062223201566j)
8,4,(1.611012223944342+1.6922784761793925j)
8,5,(-1.7363060691810932+0.24487815381569697j)
