l,m,alm
0,0,(-0.3673241448317956+0j)
1,-1,(0.34867798239467634-0.15989657667475124j)
1,0,(-0.6726166322116964+0j)
1,1,(-0.34867798239467634-0.15989657667475124j)
2,-2,(-0.5423679820401819-0.2437398546475064j)
2,-1,(0.07127425919723615+0.30500678884449417j)
2,0,(0.9621310797047561+0j)
2,1,(-0.0712742591972362+0.3050067888444943j)
2,2,(-0.542367982040182+0.24373985464750644j)
3,-3,(0.6328116865518393+0.19625233504804224j)
3,-2,(-0.12171015776555855+0.034362344866920996j)
3,-1,(-0.47094980381393226+0.32783764705658247j)
3,0,(-1.1293443868462678+0j)
3,1,(0.47094980381393226+0.3278376470565824j)
3,2,(-0.12171015776555852-0.034362344866920996j)
3,3,(-0.6328116865518393+0.19625233504804224j)
4,-4,(-0.13434029967845287-0.5114037487420221j)
4,-3,(0.10097506015256691-0.523306070805012j)
4,-2,(0.4482407540530422-0.15289046774244167j)
4,-1,(0.3206785138649097+0.40064876027585594j)
4,0,(-0.5947892593874047+0j)
4,1,(-0.32067851386490975+0.40064876027585594j)
4,2,(0.4482407540530422+0.15289046774244167j)
4,3,(-0.10097506015256695-0.523306070805012j)
4,4,(-0.1343402996784529+0.5114037487420221j)
5,-5,(0.2627718296968979-0.011024395584827894j)
5,-4,(0.07790128054902284+0.6280515996151159j)
5,-3,(-0.6361001452532875-0.0486608715121402j)
5,-2,(-0.25664361601275715+0.04597907792796294j)
5,-1,(0.10215732239587545-0.08241665681497212j)
5,0,(-0.5527593179600723+0j)
5,1,(-0.10215732239587548-0.08241665681497212j)
5,2,(-0.25664361601275715-0.04597907792796295j)
5,3,(0.6361001452532875-0.048660871512140186j)
5,4,(0.07790128054902284-0.6280515996151159j)
5,5,(-0.26277182969689794-0.011024395584827873j)
6,-6,(-0.7974253359201063-0.11355932992520566j)
6,-5,(0.30230916300969574-0.5710151242832793j)
6,-4,(-0.19941630820593537-0.1546576853130863j)
6,-3,(0.27985932542833686+0.24920451576743713j)
6,-2,(-0.49097871487812095+0.060938711166722684j)
6,-1,(-0.250488269879775-0.2721830847037844j)
6,0,(-0.04118419073718613+0j)
6,1,(0.25048826987977507-0.2721830847037844j)
6,2,(-0.49097871487812106-0.0609387111667227j)
6,3,(-0.2798593254283369+0.24920451576743707j)
6,4,(-0.19941630820593534+0.1546576853130863j)
6,5,(-0.30230916300969585-0.5710151242832793j)
6,6,(-0.7974253359201062+0.11355932992520566j)
7,-7,(0.05143177721192543+1.3022432798068013j)
7,-6,(0.5778850533741473+0.7634571205622588j)
7,-5,(-0.5230694836318719+0.5231426791165495j)
7,-4,(-0.3023105083517901-0.10869530624182833j)
7,-3,(0.21241254863229644-0.2574081934331729j)
7,-2,(0.4406316538789975+0.021044296105433524j)
7,-1,(0.2477281585964064+0.39943269167696555j)
7,0,(-1.0973927249515742+0j)
7,1,(-0.24772815859640648+0.39943269167696555j)
7,2,(0.4406316538789975-0.02104429610543352j)
7,3,(-0.2124125486322963-0.2574081934331729j)
7,4,(-0.30231050835179013+0.10869530624182833j)
7,5,(0.5230694836318717+0.5231426791165495j)
7,6,(0.5778850533741473-0.7634571205622587j)
7,7,(-0.05143177721192546+1.3022432798068013j)
8,-8,(-0.4588969141477579-0.19752509826991982j)
8,-7,(-0.36421012491290466-0.9963858909307791j)
8,-6,(0.144016097929733-0.6358069887813281j)
8,-5,(0.309183471614491-0.02776016991234666j)
8,-4,(0.6198894706335701+0.25991531744541635j)
8,-3,(-0.6463473933029698+0.18897530630254442j)
8,-2,(-0.026031289643686454+0.04965096749048776j)
8,-1,(0.24292807926048174-0.24026286620749493j)
8,0,(0.06935364243134527+0j)
8,1,(-0.24292807926048177-0.24026286620749493j)
8,2,(-0.026031289643686405-0.04965096749048776j)
8,3,(0.6463473933029698+0.18897530630254442j)
8,4,(0.6198894706335702-0.25991531744541624j)
8,5,(-0.309183471614491-0.02776016991234664j)
8,6,(0.14401609792973297+0.6358069887813281j)
8,7,(0.3642101249129047-0.9963858909307788j)
8,8,(-0.4588969141477579+0.19752509826991982j)
9,-9,(0.43690029405105246+0.2540339707479202j)
9,-8,(0.44825314656646187+0.824901127278859j)
9,-7,(0.2027979627665984+0.5923281069849922j)
9,-6,(-0.4418254054101914+0.04635398552052886j)
9,-5,(0.04432441022127371-0.4228209343734823j)
9,-4,(0.323474788432062-0.3838957251903036j)
9,-3,(0.4611504524360364+0.2159882066532179j)
9,-2,(-0.23203990798272447+0.1276468060697604j)
9,-1,(-0.43270580860404767-0.07846346590009992j)
9,0,(-0.056431486499444385+0j)
9,1,(0.43270580860404784-0.07846346590009994j)
9,2,(-0.23203990798272442-0.1276468060697604j)
9,3,(-0.4611504524360364+0.21598820665321797j)
9,4,(0.3234747884320621+0.3838957251903036j)
9,5,(-0.04432441022127368-0.4228209343734823j)
9,6,(-0.4418254054101915-0.04635398552052884j)
9,7,(-0.20279796276659834+0.5923281069849922j)
9,8,(0.448253146566462-0.824901127278859j)
9,9,(-0.43690029405105246+0.2540339707479203j)
10,-10,(-0.7557439206437238-1.399157072066385j)
10,-9,(-0.2921861129019148-0.800636574208627j)
10,-8,(-0.07138160393540433-0.901770632338852j)
10,-7,(0.07329753471627333+0.026151733353262277j)
10,-6,(0.34337682974071365+0.3835601458298406j)
10,-5,(-0.25584867188348+0.4603024837698437j)
10,-4,(-0.7170934448555196-0.07754285890614016j)
10,-3,(0.26355644528513017-0.08009322584829276j)
10,-2,(0.49440793843089603-0.19503581114342916j)
10,-1,(-0.05915486409787506+0.1581822672148141j)
10,0,(-0.7048310378715166+0j)
10,1,(0.0591548640978751+0.1581822672148141j)
10,2,(0.49440793843089603+0.19503581114342916j)
10,3,(-0.2635564452851302-0.08009322584829276j)
10,4,(-0.7170934448555196+0.07754285890614018j)
10,5,(0.2558486718834799+0.4603024837698438j)
10,6,(0.34337682974071365-0.3835601458298406j)
10,7,(-0.07329753471627337+0.02615173335326227j)
10,8,(-0.07138160393540433+0.901770632338852j)
10,9,(0.2921861129019148-0.800636574208627j)
10,10,(-0.7557439206437238+1.399157072066385j)
11,-11,(0.05286539181975456+0.35578647253306445j)
11,-10,(0.5551179862543559+1.6721077013921106j)
11,-9,(0.09313834866611011+1.2338725648880031j)
11,-8,(-0.21204765831582098+0.3834394114263467j)
11,-7,(-0.5583414347821657-0.288727874431838j)
11,-6,(0.3664440051478372-0.4830316879599887j)
11,-5,(0.40112326792332675+0.026744985719266305j)
11,-4,(0.1454825333179465+0.3600259889937873j)
11,-3,(-0.5946918091423917+0.13620055468355927j)
11,-2,(0.0837047111368185-0.19320530851330342j)
11,-1,(0.6695852905568089-0.10561681904812122j)
11,0,(0.06112104868822889+0j)
11,1,(-0.6695852905568089-0.10561681904812124j)
11,2,(0.08370471113681853+0.19320530851330334j)
11,3,(0.5946918091423917+0.1362005546835593j)
11,4,(0.14548253331794658-0.3600259889937874j)
11,5,(-0.40112326792332686+0.026744985719266298j)
11,6,(0.36644400514783726+0.4830316879599888j)
11,7,(0.5583414347821655-0.2887278744318379j)
11,8,(-0.21204765831582098-0.3834394114263467j)
11,9,(-0.09313834866611011+1.2338725648880031j)
11,10,(0.5551179862543562-1.6721077013921106j)
11,11,(-0.05286539181975455+0.3557864725330644j)
12,-12,(-0.09985994443241845+0.06729791976017134j)
12,-11,(-0.386089790150587-0.8280805513863633j)
12,-10,(-0.17629884084885447-0.8989905124031077j)
12,-9,(0.1877481499731993-0.7916717802358091j)
12,-8,(0.5378773446850283+0.5536699654575745j)
12,-7,(0.35219610599793255+0.39919218103660414j)
12,-6,(-0.6432023673113383-0.018742946001336122j)
12,-5,(-0.013718597471155374-0.2582234425449721j)
12,-4,(0.7422384815598784-0.1288385065458858j)
12,-3,(0.43349289978506783+0.1436017620751136j)
12,-2,(-0.3884901290732182+0.25728068474925275j)
12,-1,(-0.42224805420302686-0.150559022671024j)
12,0,(0.4467903101999114+0j)
12,1,(0.42224805420302686-0.15055902267102403j)
12,2,(-0.3884901290732181-0.25728068474925275j)
12,3,(-0.4334928997850678+0.14360176207511358j)
12,4,(0.7422384815598785+0.12883850654588577j)
12,5,(0.013718597471155369-0.25822344254497204j)
12,6,(-0.6432023673113383+0.018742946001336122j)
12,7,(-0.35219610599793266+0.3991921810366043j)
12,8,(0.5378773446850282-0.5536699654575745j)
12,9,(-0.18774814997319933-0.7916717802358091j)
12,10,(-0.1762988408488545+0.8989905124031079j)
12,11,(0.386089790150587-0.8280805513863633j)
12,12,(-0.09985994443241844-0.06729791976017135j)
13,-13,(1.1790933203036487+0.8158509360804345j)
13,-12,(0.20182149881313347+0.6258975790738406j)
13,-11,(0.6674920162659883+1.0072718006283612j)
13,-10,(0.07403335667325202+0.4024842134258191j)
13,-9,(-0.44271920000657183-0.19338613373115845j)
13,-8,(-0.1511631145967514-0.8650106625159973j)
13,-7,(0.7036821132255909-0.26781818126299733j)
13,-6,(0.1778476454154586+0.25315044555393823j)
13,-5,(-0.45507277133456114+0.1945853466297316j)
13,-4,(-0.6113393347865801-0.1452632486225918j)
13,-3,(0.34338564114477266-0.17502540016863452j)
13,-2,(0.3154771820517601-0.14407708979805567j)
13,-1,(-0.2898136824395105+0.006924704668482828j)
13,0,(-0.8840155402330486+0j)
13,1,(0.2898136824395105+0.006924704668482838j)
13,2,(0.3154771820517601+0.14407708979805564j)
13,3,(-0.34338564114477266-0.17502540016863452j)
13,4,(-0.61133933478658+0.14526324862259177j)
13,5,(0.4550727713345613+0.19458534662973162j)
13,6,(0.1778476454154586-0.25315044555393823j)
13,7,(-0.7036821132255909-0.2678181812629973j)
13,8,(-0.15116311459675136+0.8650106625159973j)
13,9,(0.4427192000065718-0.1933861337311585j)
13,10,(0.07403335667325203-0.40248421342581914j)
13,11,(-0.6674920162659883+1.0072718006283612j)
